epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,3928.69,1.28596,0.90655,0.77055,0.761,0.60932,0.68822,0.42121,1.19582,0.62931,0.79656,0.00042872,0.00042872,0.00042872
146,3945.76,1.17056,0.6489,0.78314,0.78571,0.60425,0.69793,0.44276,1.09917,0.60706,0.79599,0.000428225,0.000428225,0.000428225
147,3975.71,1.23316,0.67984,0.78134,0.77632,0.59274,0.68816,0.42387,1.1794,0.63898,0.79772,0.00042773,0.00042773,0.00042773
148,4003.65,1.28937,0.78474,0.78818,0.77867,0.59935,0.69803,0.4462,1.08029,0.62251,0.79539,0.000427235,0.000427235,0.000427235
149,4020.41,1.28216,0.66794,0.77601,0.79162,0.59489,0.69761,0.4453,1.09228,0.61761,0.79561,0.00042674,0.00042674,0.00042674
150,4042.3,1.2303,0.64845,0.78104,0.80807,0.58654,0.70186,0.45029,1.06472,0.60945,0.79566,0.000426245,0.000426245,0.000426245
151,4063.65,1.42462,1.06859,0.80599,0.80173,0.59886,0.70565,0.45094,1.0997,0.61514,0.79588,0.00042575,0.00042575,0.00042575
152,4082.11,1.2565,0.67054,0.78268,0.79508,0.60057,0.7025,0.43817,1.1486,0.62546,0.79772,0.000425255,0.000425255,0.000425255
153,4109.14,1.46687,0.74572,0.7611,0.79335,0.60812,0.7087,0.44948,1.09495,0.60762,0.79666,0.00042476,0.00042476,0.00042476
154,4131.3,1.25366,0.68263,0.78517,0.80977,0.59069,0.70765,0.44216,1.13643,0.62268,0.79574,0.000424265,0.000424265,0.000424265
155,4169.89,1.40438,0.79935,0.77264,0.79561,0.60094,0.70723,0.4457,1.11674,0.61648,0.79618,0.00042377,0.00042377,0.00042377
156,4194.1,1.19518,0.63516,0.77706,0.78283,0.60195,0.70277,0.45078,1.08638,0.62254,0.79565,0.000423275,0.000423275,0.000423275
157,4217.06,1.26436,0.70474,0.78741,0.79501,0.60081,0.70722,0.45381,1.07422,0.60242,0.79592,0.00042278,0.00042278,0.00042278
158,4252.24,1.14194,0.62091,0.77445,0.78874,0.61174,0.71131,0.45382,1.06818,0.58925,0.79492,0.000422285,0.000422285,0.000422285
159,4277.52,1.1817,0.64565,0.78377,0.79075,0.60977,0.71024,0.44862,1.09763,0.6043,0.79575,0.00042179,0.00042179,0.00042179
160,4309.02,1.32624,0.66287,0.78427,0.79743,0.60283,0.71063,0.45088,1.11136,0.63232,0.79617,0.000421295,0.000421295,0.000421295
161,4328.3,1.31973,0.67139,0.76978,0.79299,0.60265,0.70902,0.45276,1.07893,0.61862,0.79681,0.0004208,0.0004208,0.0004208
162,4356.53,1.12413,0.62224,0.78418,0.77279,0.61005,0.70029,0.44346,1.11229,0.61606,0.7971,0.000420305,0.000420305,0.000420305
163,4381.63,1.2278,0.64482,0.77323,0.77343,0.60824,0.69873,0.43913,1.14282,0.61896,0.79795,0.00041981,0.00041981,0.00041981
164,4418.44,1.18846,0.65657,0.77636,0.79546,0.60791,0.70198,0.43507,1.18902,0.62913,0.79902,0.000419315,0.000419315,0.000419315
165,4452.69,1.21248,0.63591,0.78002,0.79722,0.59983,0.70431,0.44252,1.16111,0.62267,0.798,0.00041882,0.00041882,0.00041882
166,4486.58,1.19644,0.63478,0.77387,0.78518,0.602,0.69943,0.43245,1.13512,0.61331,0.79713,0.000418325,0.000418325,0.000418325
167,4504.46,1.20711,0.63719,0.78302,0.7837,0.60288,0.69448,0.43633,1.1085,0.60332,0.79706,0.00041783,0.00041783,0.00041783
168,4526.16,1.27116,0.70461,0.78096,0.80219,0.59334,0.69742,0.43005,1.20942,0.62571,0.7978,0.000417335,0.000417335,0.000417335
169,4554.87,1.28425,0.66074,0.78753,0.80479,0.60011,0.7067,0.45351,1.08565,0.60354,0.79559,0.00041684,0.00041684,0.00041684
170,4571.79,1.26913,0.64074,0.78616,0.79692,0.6057,0.70558,0.4442,1.12891,0.60077,0.79565,0.000416345,0.000416345,0.000416345
171,4595.78,1.12921,0.60667,0.78202,0.79058,0.60716,0.70475,0.45018,1.07613,0.59002,0.79664,0.00041585,0.00041585,0.00041585
172,4613.6,1.27998,0.64745,0.78229,0.78148,0.61453,0.70778,0.44318,1.13636,0.62258,0.79579,0.000415355,0.000415355,0.000415355
173,4650.4,1.17467,0.63384,0.78129,0.80309,0.60714,0.71077,0.44941,1.12089,0.61639,0.79668,0.00041486,0.00041486,0.00041486
174,4670.31,1.36348,0.67748,0.77218,0.79318,0.61622,0.71293,0.45758,1.07436,0.59556,0.7972,0.000414365,0.000414365,0.000414365
175,4703.39,1.32366,0.67427,0.77245,0.80126,0.61153,0.71132,0.45362,1.10976,0.60366,0.79843,0.00041387,0.00041387,0.00041387
176,4735.72,1.2868,0.63642,0.77606,0.79378,0.61531,0.7152,0.4543,1.09414,0.59254,0.79682,0.000413375,0.000413375,0.000413375
177,4765.65,1.16709,0.62367,0.7712,0.80021,0.60863,0.70951,0.45712,1.0617,0.59537,0.79564,0.00041288,0.00041288,0.00041288
