epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,3467.17,1.11114,0.55645,0.7812,0.8327,0.64654,0.76214,0.51592,1.00073,0.53391,0.79178,0.000443075,0.000443075,0.000443075
117,3494.15,1.14563,0.65064,0.78443,0.80869,0.6582,0.75789,0.51288,0.9824,0.53566,0.79279,0.00044258,0.00044258,0.00044258
118,3516.57,1.15175,0.54807,0.78165,0.82896,0.63941,0.75731,0.51072,0.99293,0.53861,0.79265,0.000442085,0.000442085,0.000442085
119,3542.59,1.13257,0.56582,0.77777,0.83171,0.64654,0.76476,0.5194,0.98581,0.53028,0.79205,0.00044159,0.00044159,0.00044159
120,3576.71,1.19166,0.56612,0.78101,0.85272,0.63608,0.76715,0.52018,1.00324,0.53357,0.79301,0.000441095,0.000441095,0.000441095
121,3603.09,1.27943,0.65228,0.82356,0.85195,0.6337,0.76238,0.51915,0.98723,0.52665,0.79306,0.0004406,0.0004406,0.0004406
122,3640.11,1.08644,0.54562,0.77641,0.86785,0.61603,0.75892,0.51566,1.00961,0.55659,0.79396,0.000440105,0.000440105,0.000440105
123,3680.1,1.07177,0.52658,0.78041,0.85998,0.62808,0.76183,0.5185,0.99338,0.5466,0.79374,0.00043961,0.00043961,0.00043961
124,3698.86,1.20079,0.57853,0.77578,0.82831,0.62831,0.75173,0.49092,1.09765,0.58296,0.79545,0.000439115,0.000439115,0.000439115
125,3728.34,1.16677,0.55883,0.77534,0.83705,0.63283,0.7525,0.50839,1.01456,0.54842,0.79402,0.00043862,0.00043862,0.00043862
126,3763.84,1.19482,0.57706,0.78019,0.84982,0.62199,0.75065,0.5004,1.0608,0.56294,0.79517,0.000438125,0.000438125,0.000438125
127,3794.54,1.03112,0.52304,0.78176,0.85697,0.62171,0.75277,0.50377,1.03258,0.55654,0.79441,0.00043763,0.00043763,0.00043763
128,3824.92,1.09109,0.53387,0.77279,0.86233,0.62658,0.75704,0.50925,1.00367,0.53913,0.79273,0.000437135,0.000437135,0.000437135
129,3851.48,1.13539,0.56296,0.77664,0.84914,0.62506,0.75504,0.50748,1.01567,0.54236,0.79303,0.00043664,0.00043664,0.00043664
130,3869.05,1.10244,0.53457,0.77829,0.83977,0.64665,0.7621,0.51269,1.00616,0.53231,0.79194,0.000436145,0.000436145,0.000436145
131,3902.03,1.13074,0.53297,0.77413,0.83101,0.64592,0.763,0.516,0.98962,0.53008,0.79225,0.00043565,0.00043565,0.00043565
132,3928.87,1.14735,0.59388,0.78459,0.83452,0.64352,0.75894,0.51058,1.00127,0.52791,0.79308,0.000435155,0.000435155,0.000435155
133,3958.49,1.0855,0.53947,0.77932,0.84103,0.64344,0.75822,0.51215,0.99842,0.53005,0.79248,0.00043466,0.00043466,0.00043466
134,3978.87,1.09365,0.60475,0.77322,0.83652,0.63261,0.75479,0.50786,1.00436,0.54517,0.79269,0.000434165,0.000434165,0.000434165
135,4005.55,1.02882,0.51235,0.77079,0.83106,0.64801,0.76139,0.51358,0.98824,0.52369,0.7915,0.00043367,0.00043367,0.00043367
136,4025.61,0.95873,0.50243,0.7844,0.84528,0.63433,0.75862,0.51187,0.97032,0.513,0.79195,0.000433175,0.000433175,0.000433175
137,4057.24,1.16608,0.56579,0.77337,0.8492,0.64111,0.76378,0.5186,0.97566,0.51598,0.79116,0.00043268,0.00043268,0.00043268
138,4102.15,1.08699,0.54018,0.77308,0.8563,0.6314,0.75987,0.50837,1.04212,0.54557,0.79395,0.000432185,0.000432185,0.000432185
139,4131.14,1.16049,0.54356,0.77923,0.8494,0.63211,0.75772,0.51072,0.9977,0.53108,0.79485,0.00043169,0.00043169,0.00043169
140,4154.63,0.99219,0.51551,0.77969,0.8198,0.65625,0.7594,0.51368,0.99062,0.53393,0.79355,0.000431195,0.000431195,0.000431195
141,4193.64,1.23671,0.57905,0.76548,0.81932,0.64559,0.75676,0.51536,0.97449,0.52969,0.79313,0.0004307,0.0004307,0.0004307
142,4214.2,0.96888,0.4955,0.78351,0.84511,0.64557,0.76376,0.52297,0.97555,0.51978,0.79255,0.000430205,0.000430205,0.000430205
143,4234.07,1.01049,0.51754,0.77922,0.82732,0.64141,0.75538,0.5058,1.03884,0.54448,0.79402,0.00042971,0.00042971,0.00042971
144,4262.65,1.04504,0.5378,0.77921,0.82831,0.64775,0.76,0.51422,1.00637,0.53508,0.79377,0.000429215,0.000429215,0.000429215
145,4313.21,1.07313,0.67082,0.76667,0.84683,0.63597,0.75825,0.50639,1.03513,0.55262,0.79507,0.00042872,0.00042872,0.00042872
146,4333.39,1.0009,0.49863,0.78071,0.84327,0.63817,0.75879,0.50404,1.01728,0.54664,0.79502,0.000428225,0.000428225,0.000428225
147,4366.8,1.06406,0.53754,0.7786,0.82121,0.63813,0.75135,0.49303,1.0605,0.56097,0.79718,0.00042773,0.00042773,0.00042773
148,4395.68,1.14987,0.61944,0.78541,0.85715,0.62407,0.75512,0.50585,1.02057,0.54069,0.79631,0.000427235,0.000427235,0.000427235
149,4417.91,1.12451,0.54386,0.77658,0.84637,0.6402,0.75478,0.50493,1.02558,0.53243,0.79598,0.00042674,0.00042674,0.00042674
150,4441.75,1.10935,0.54184,0.78061,0.83086,0.65193,0.75692,0.50776,1.02965,0.53557,0.79569,0.000426245,0.000426245,0.000426245
151,4466.89,1.29312,0.69412,0.80519,0.83272,0.64685,0.75771,0.51216,1.00217,0.53097,0.7947,0.00042575,0.00042575,0.00042575
152,4487.58,1.08804,0.53037,0.78037,0.82173,0.65181,0.75981,0.52019,0.98989,0.55215,0.79574,0.000425255,0.000425255,0.000425255
153,4518.19,1.31544,0.61473,0.76211,0.85514,0.64225,0.76598,0.51788,1.00624,0.52876,0.79639,0.00042476,0.00042476,0.00042476
154,4542.22,1.16243,0.59387,0.78545,0.8462,0.63325,0.76035,0.49829,1.0928,0.56501,0.79641,0.000424265,0.000424265,0.000424265
155,4584.35,1.30878,0.64147,0.77138,0.83732,0.62699,0.7563,0.50524,1.0608,0.57404,0.79552,0.00042377,0.00042377,0.00042377
156,4611.55,1.07761,0.52846,0.7742,0.82375,0.64112,0.76045,0.5113,1.01005,0.54076,0.79398,0.000423275,0.000423275,0.000423275
157,4638.72,1.15936,0.57456,0.78595,0.81524,0.64803,0.75685,0.50971,1.00162,0.53196,0.79389,0.00042278,0.00042278,0.00042278
158,4676.58,1.0627,0.52954,0.77276,0.82612,0.66439,0.76071,0.50901,1.01048,0.52823,0.79388,0.000422285,0.000422285,0.000422285
159,4704.35,1.05769,0.52799,0.78005,0.834,0.66089,0.76154,0.51031,0.99996,0.52965,0.79336,0.00042179,0.00042179,0.00042179
160,4737.92,1.16267,0.54711,0.78135,0.81931,0.65138,0.756,0.50892,1.01031,0.5485,0.79398,0.000421295,0.000421295,0.000421295
161,4759.67,1.16585,0.56481,0.76713,0.82826,0.64184,0.75554,0.51407,0.98799,0.54698,0.79364,0.0004208,0.0004208,0.0004208
162,4788.46,0.98417,0.50116,0.78071,0.85703,0.62593,0.76,0.51621,1.00331,0.54713,0.79489,0.000420305,0.000420305,0.000420305
163,4817.43,1.06863,0.52949,0.77048,0.86184,0.62272,0.76105,0.52044,0.98916,0.54011,0.79406,0.00041981,0.00041981,0.00041981
164,4855.65,1.05503,0.52577,0.77299,0.81964,0.63078,0.75218,0.50604,1.02186,0.56267,0.79404,0.000419315,0.000419315,0.000419315
165,4893.3,1.03119,0.51336,0.77684,0.82677,0.63442,0.7529,0.50461,1.01508,0.56102,0.79362,0.00041882,0.00041882,0.00041882
166,4931.67,1.01728,0.51003,0.76901,0.84488,0.64442,0.76162,0.51077,0.99092,0.52986,0.79265,0.000418325,0.000418325,0.000418325
167,4952.41,1.0158,0.5113,0.77883,0.83019,0.65149,0.76,0.51479,0.97347,0.52481,0.79226,0.00041783,0.00041783,0.00041783
168,4977.41,1.04205,0.5456,0.77728,0.82754,0.64221,0.75491,0.51405,0.96622,0.53501,0.79218,0.000417335,0.000417335,0.000417335
169,5008.06,1.0872,0.53268,0.78429,0.8371,0.65363,0.76188,0.51967,0.96082,0.52062,0.79212,0.00041684,0.00041684,0.00041684
170,5027.12,1.05158,0.5193,0.78093,0.8505,0.6537,0.76626,0.5186,0.98447,0.52106,0.79115,0.000416345,0.000416345,0.000416345
171,5055.31,0.95127,0.48508,0.77703,0.83817,0.65311,0.76306,0.5181,0.96295,0.51685,0.7919,0.00041585,0.00041585,0.00041585
172,5075.07,1.07547,0.51837,0.78013,0.83341,0.64657,0.75613,0.5124,0.99122,0.53241,0.79253,0.000415355,0.000415355,0.000415355
173,5115.86,0.95917,0.48437,0.77603,0.83233,0.64774,0.7571,0.51015,1.01212,0.53823,0.79323,0.00041486,0.00041486,0.00041486
174,5137.8,1.13612,0.5539,0.76754,0.82866,0.64492,0.75445,0.51215,0.97182,0.53227,0.79356,0.000414365,0.000414365,0.000414365
175,5174.38,1.1953,0.57343,0.76956,0.82684,0.63315,0.74847,0.50071,1.02743,0.56011,0.79416,0.00041387,0.00041387,0.00041387
176,5208.39,1.13449,0.53353,0.77364,0.83293,0.64687,0.76223,0.51496,1.00702,0.54774,0.79373,0.000413375,0.000413375,0.000413375
177,5240.82,1.03622,0.52644,0.76854,0.84296,0.64438,0.76586,0.52221,0.98069,0.53803,0.79222,0.00041288,0.00041288,0.00041288
